original_index,question,cypher,typeql
89,Find characters that have 'INTERACTS1' relationship with a weight above 250.,"MATCH (c1:Character)-[i:INTERACTS1]->(c2:Character)
WHERE i.weight > 250
RETURN c1, i, c2","match
  $c1 isa character;
  $c2 isa character;
  (character1: $c1, character2: $c2) isa interacts1, has weight $rel_weight;
  $rel_weight > 250;
fetch { ""c1_name"": $c1.name, ""rel_weight"": $rel_weight, ""c2_name"": $c2.name };"
90,Display characters with a 'community' of 735 and list top 3.,"MATCH (c:Character)
WHERE c.community = 735
RETURN c.name
ORDER BY c.pagerank DESC
LIMIT 3","match
  $c isa character;
  $c has community $c_community;
  $c has pagerank $c_pagerank;
  $c_community == 735;
sort $c_pagerank desc;
limit 3;
fetch { ""c_name"": $c.name };"
91,Find all characters that have interacted in 'book 2' and have a 'louvain' value greater than 3.,"MATCH (c1:Character)-[:INTERACTS2]-(c2:Character)
WHERE c1.louvain > 3 AND c2.louvain > 3
RETURN c1, c2","match
  $c1 isa character;
  $c2 isa character;
  $c1 has louvain $c1_louvain;
  $c2 has louvain $c2_louvain;
  (character1: $c1, character2: $c2) isa interacts2;
  $c1_louvain > 3;
  $c2_louvain > 3;
fetch { ""c1_name"": $c1.name, ""c2_name"": $c2.name };"
93,Which characters from community 795 have 'pagerank' above 0.2?,"MATCH (c:Character)
WHERE c.community = 795 AND c.pagerank > 0.2
RETURN c.name, c.pagerank","match
  $c isa character;
  $c has community $c_community;
  $c has pagerank $c_pagerank;
  $c_community == 795;
  $c_pagerank > 0.2;
fetch { ""c_name"": $c.name, ""c_pagerank"": $c.pagerank };"
94,Which characters have a book1PageRank greater than 5?,"MATCH (c:Character)
WHERE c.book1PageRank > 5
RETURN c.name, c.book1PageRank","match
  $c isa character;
  $c has book1_page_rank $c_book1_page_rank;
  $c_book1_page_rank > 5;
fetch { ""c_name"": $c.name, ""c_book1_page_rank"": $c.book1_page_rank };"
95,List all characters with a degree greater than 100.,"MATCH (c:Character)
WHERE c.degree > 100
RETURN c.name","match
  $c isa character;
  $c has degree $c_degree;
  $c_degree > 100;
fetch { ""c_name"": $c.name };"
96,What are the names of characters who have a centrality of 1.0?,"MATCH (c:Character)
WHERE c.centrality = 1.0
RETURN c.name","match
  $c isa character;
  $c has centrality $c_centrality;
  $c_centrality == 1.0;
fetch { ""c_name"": $c.name };"
97,Identify characters who belong to community 579.,"MATCH (c:Character)
WHERE c.community = 579
RETURN c","match
  $c isa character;
  $c has community $c_community;
  $c_community == 579;
fetch { ""c_name"": $c.name };"
98,Who are the top 5 characters with the highest pagerank?,"MATCH (c:Character)
RETURN c.name, c.pagerank
ORDER BY c.pagerank DESC
LIMIT 5","match
  $c isa character;
  $c has pagerank $c_pagerank;
sort $c_pagerank desc;
limit 5;
fetch { ""c_name"": $c.name, ""c_pagerank"": $c.pagerank };"
99,Which characters have a book45PageRank less than 1?,"MATCH (c:Character)
WHERE c.book45PageRank < 1
RETURN c.name AS character","match
  $c isa character;
  $c has book45_page_rank $c_book45_page_rank;
  $c_book45_page_rank < 1;
fetch { ""character"": $c.name };"
100,List characters with a louvain community value of 6.,"MATCH (c:Character)
WHERE c.louvain = 6
RETURN c.name","match
  $c isa character;
  $c has louvain $c_louvain;
  $c_louvain == 6;
fetch { ""c_name"": $c.name };"
101,Who are the top 3 characters based on their book1BetweennessCentrality?,"MATCH (c:Character)
RETURN c.name, c.book1BetweennessCentrality
ORDER BY c.book1BetweennessCentrality DESC
LIMIT 3","match
  $c isa character;
  $c has book1_betweenness_centrality $c_book1_betweenness_centrality;
sort $c_book1_betweenness_centrality desc;
limit 3;
fetch { ""c_name"": $c.name, ""c_book1_betweenness_centrality"": $c.book1_betweenness_centrality };"
102,Which characters interact in book 1 with a weight greater than 50?,"MATCH (c1:Character)-[i:INTERACTS1]->(c2:Character)
WHERE i.weight > 50
RETURN c1.name AS character1, c2.name AS character2, i.weight AS weight","match
  $c1 isa character;
  $c2 isa character;
  (character1: $c1, character2: $c2) isa interacts1, has weight $rel_weight;
  $rel_weight > 50;
fetch { ""character1"": $c1.name, ""character2"": $c2.name, ""weight"": $rel_weight };"
103,Who are characters that interact in book 45 with a weight of exactly 96?,"MATCH (c1:Character)-[i:INTERACTS45]->(c2:Character)
WHERE i.weight = 96
RETURN c1.name AS character1, c2.name AS character2","match
  $c1 isa character;
  $c2 isa character;
  (character1: $c1, character2: $c2) isa interacts45, has weight $rel_weight;
  $rel_weight == 96;
fetch { ""character1"": $c1.name, ""character2"": $c2.name };"
105,What are the names of characters with a degree of zero?,"MATCH (c:Character)
WHERE c.degree = 0
RETURN c.name","match
  $c isa character;
  $c has degree $c_degree;
  $c_degree == 0;
fetch { ""c_name"": $c.name };"
106,List characters whose louvain community index is less than 5.,"MATCH (c:Character)
WHERE c.louvain < 5
RETURN c.name","match
  $c isa character;
  $c has louvain $c_louvain;
  $c_louvain < 5;
fetch { ""c_name"": $c.name };"
107,Which characters have a community number between 600 and 700?,"MATCH (c:Character)
WHERE c.community >= 600 AND c.community <= 700
RETURN c.name AS character","match
  $c isa character;
  $c has community $c_community;
  $c_community >= 600;
  $c_community <= 700;
fetch { ""character"": $c.name };"
108,Identify the top 3 characters by degree in the graph.,"MATCH (c:Character)
RETURN c.name, c.degree
ORDER BY c.degree DESC
LIMIT 3","match
  $c isa character;
  $c has degree $c_degree;
sort $c_degree desc;
limit 3;
fetch { ""c_name"": $c.name, ""c_degree"": $c.degree };"
109,Which characters have an INTERACTS relationship with a weight under 10?,"MATCH (c1:Character)-[r:INTERACTS]->(c2:Character)
WHERE r.weight < 10
RETURN c1.name AS character1, c2.name AS character2, r.weight AS weight","match
  $c1 isa character;
  $c2 isa character;
  (character1: $c1, character2: $c2) isa interacts, has weight $rel_weight;
  $rel_weight < 10;
fetch { ""character1"": $c1.name, ""character2"": $c2.name, ""weight"": $rel_weight };"
110,What are the top 5 characters by book1PageRank in descending order?,"MATCH (c:Character)
RETURN c.name, c.book1PageRank
ORDER BY c.book1PageRank DESC
LIMIT 5","match
  $c isa character;
  $c has book1_page_rank $c_book1_page_rank;
sort $c_book1_page_rank desc;
limit 5;
fetch { ""c_name"": $c.name, ""c_book1_page_rank"": $c.book1_page_rank };"
111,List all characters with a book45PageRank above 8.,"MATCH (c:Character)
WHERE c.book45PageRank > 8
RETURN c.name, c.book45PageRank","match
  $c isa character;
  $c has book45_page_rank $c_book45_page_rank;
  $c_book45_page_rank > 8;
fetch { ""c_name"": $c.name, ""c_book45_page_rank"": $c.book45_page_rank };"
112,Who has the highest centrality score in the graph?,"MATCH (c:Character)
RETURN c.name AS character, c.centrality AS centrality
ORDER BY centrality DESC
LIMIT 1","match
  $c isa character;
  $c has centrality $c_centrality;
sort $c_centrality desc;
limit 1;
fetch { ""character"": $c.name, ""centrality"": $c.centrality };"
113,List the characters who interact in book 3 with a weight over 50.,"MATCH (c1:Character)-[i:INTERACTS3]->(c2:Character)
WHERE i.weight > 50
RETURN c1.name AS character1, c2.name AS character2, i.weight AS weight","match
  $c1 isa character;
  $c2 isa character;
  (character1: $c1, character2: $c2) isa interacts3, has weight $rel_weight;
  $rel_weight > 50;
fetch { ""character1"": $c1.name, ""character2"": $c2.name, ""weight"": $rel_weight };"
116,Identify characters with a pagerank higher than 4.,"MATCH (c:Character)
WHERE c.pagerank > 4
RETURN c.name, c.pagerank","match
  $c isa character;
  $c has pagerank $c_pagerank;
  $c_pagerank > 4;
fetch { ""c_name"": $c.name, ""c_pagerank"": $c.pagerank };"
117,List all characters with a louvain value of 10.,"MATCH (c:Character)
WHERE c.louvain = 10
RETURN c","match
  $c isa character;
  $c has louvain $c_louvain;
  $c_louvain == 10;
fetch { ""c_name"": $c.name };"
118,Which characters have an INTERACTS1 relationship with a weight less than 100?,"MATCH (c1:Character)-[r:INTERACTS1]->(c2:Character)
WHERE r.weight < 100
RETURN c1.name AS character1, c2.name AS character2, r.weight AS weight","match
  $c1 isa character;
  $c2 isa character;
  (character1: $c1, character2: $c2) isa interacts1, has weight $rel_weight;
  $rel_weight < 100;
fetch { ""character1"": $c1.name, ""character2"": $c2.name, ""weight"": $rel_weight };"
119,Who are the characters with a degree greater than 50 and less than 150?,"MATCH (c:Character)
WHERE c.degree > 50 AND c.degree < 150
RETURN c.name AS character","match
  $c isa character;
  $c has degree $c_degree;
  $c_degree > 50;
  $c_degree < 150;
fetch { ""character"": $c.name };"
121,Which characters have a community number exactly 795?,"MATCH (c:Character)
WHERE c.community = 795
RETURN c","match
  $c isa character;
  $c has community $c_community;
  $c_community == 795;
fetch { ""c_name"": $c.name };"
124,List the characters with an INTERACTS2 relationship and a weight of 92.,"MATCH (c1:Character)-[r:INTERACTS2]->(c2:Character)
WHERE r.weight = 92
RETURN c1.name, c2.name","match
  $c1 isa character;
  $c2 isa character;
  (character1: $c1, character2: $c2) isa interacts2, has weight $rel_weight;
  $rel_weight == 92;
fetch { ""c1_name"": $c1.name, ""c2_name"": $c2.name };"
125,Which characters have a book1PageRank exactly 0.15000000000000002?,"MATCH (c:Character)
WHERE c.book1PageRank = 0.15000000000000002
RETURN c.name","match
  $c isa character;
  $c has book1_page_rank $c_book1_page_rank;
  $c_book1_page_rank == 0.15000000000000002;
fetch { ""c_name"": $c.name };"
126,Identify characters with a centrality less than 0.5.,"MATCH (c:Character)
WHERE c.centrality < 0.5
RETURN c.name AS character","match
  $c isa character;
  $c has centrality $c_centrality;
  $c_centrality < 0.5;
fetch { ""character"": $c.name };"
127,List characters in community 504.,"MATCH (c:Character)
WHERE c.community = 504
RETURN c.name","match
  $c isa character;
  $c has community $c_community;
  $c_community == 504;
fetch { ""c_name"": $c.name };"
128,Which characters have an INTERACTS3 relationship with a weight over 90?,"MATCH (c1:Character)-[r:INTERACTS3]->(c2:Character)
WHERE r.weight > 90
RETURN c1.name AS character1, c2.name AS character2, r.weight AS weight","match
  $c1 isa character;
  $c2 isa character;
  (character1: $c1, character2: $c2) isa interacts3, has weight $rel_weight;
  $rel_weight > 90;
fetch { ""character1"": $c1.name, ""character2"": $c2.name, ""weight"": $rel_weight };"
129,Who are the characters with a book45PageRank between 2 and 5?,"MATCH (c:Character)
WHERE c.book45PageRank >= 2 AND c.book45PageRank <= 5
RETURN c.name AS character","match
  $c isa character;
  $c has book45_page_rank $c_book45_page_rank;
  $c_book45_page_rank >= 2;
  $c_book45_page_rank <= 5;
fetch { ""character"": $c.name };"
131,Who are the characters with a book1PageRank and a book45PageRank over 3?,"MATCH (c:Character)
WHERE c.book1PageRank > 3 AND c.book45PageRank > 3
RETURN c.name AS character","match
  $c isa character;
  $c has book1_page_rank $c_book1_page_rank;
  $c has book45_page_rank $c_book45_page_rank;
  $c_book1_page_rank > 3;
  $c_book45_page_rank > 3;
fetch { ""character"": $c.name };"
132,Identify characters whose pagerank is exactly 0.15000000000000002.,"MATCH (c:Character)
WHERE c.pagerank = 0.15000000000000002
RETURN c","match
  $c isa character;
  $c has pagerank $c_pagerank;
  $c_pagerank == 0.15000000000000002;
fetch { ""c_name"": $c.name };"
133,List all characters with a degree less than 5 but greater than 0.,"MATCH (c:Character)
WHERE c.degree < 5 AND c.degree > 0
RETURN c","match
  $c isa character;
  $c has degree $c_degree;
  $c_degree < 5;
  $c_degree > 0;
fetch { ""c_name"": $c.name };"
134,Which characters have a louvain community value of 3 and a pagerank over 2?,"MATCH (c:Character)
WHERE c.louvain = 3 AND c.pagerank > 2
RETURN c.name AS character, c.pagerank AS pagerank","match
  $c isa character;
  $c has louvain $c_louvain;
  $c has pagerank $c_pagerank;
  $c_louvain == 3;
  $c_pagerank > 2;
fetch { ""character"": $c.name, ""pagerank"": $c.pagerank };"
136,Who are the top 5 characters by degree in ascending order?,"MATCH (c:Character)
RETURN c.name, c.degree
ORDER BY c.degree ASC
LIMIT 5","match
  $c isa character;
  $c has degree $c_degree;
sort $c_degree asc;
limit 5;
fetch { ""c_name"": $c.name, ""c_degree"": $c.degree };"
138,Which characters have a community number and a louvain value both above 600?,"MATCH (c:Character)
WHERE c.community > 600 AND c.louvain > 600
RETURN c.name AS character","match
  $c isa character;
  $c has community $c_community;
  $c has louvain $c_louvain;
  $c_community > 600;
  $c_louvain > 600;
fetch { ""character"": $c.name };"
139,Identify characters with a book1BetweennessCentrality over 1000.,"MATCH (c:Character)
WHERE c.book1BetweennessCentrality > 1000
RETURN c.name, c.book1BetweennessCentrality","match
  $c isa character;
  $c has book1_betweenness_centrality $c_book1_betweenness_centrality;
  $c_book1_betweenness_centrality > 1000;
fetch { ""c_name"": $c.name, ""c_book1_betweenness_centrality"": $c.book1_betweenness_centrality };"
140,List the characters who interact in book 1 with a weight exactly 291.,"MATCH (c1:Character)-[i:INTERACTS1]->(c2:Character)
WHERE i.weight = 291
RETURN c1.name AS character1, c2.name AS character2","match
  $c1 isa character;
  $c2 isa character;
  (character1: $c1, character2: $c2) isa interacts1, has weight $rel_weight;
  $rel_weight == 291;
fetch { ""character1"": $c1.name, ""character2"": $c2.name };"
141,Who are the characters with a book1PageRank less than 1 and a degree over 10?,"MATCH (c:Character)
WHERE c.book1PageRank < 1 AND c.degree > 10
RETURN c.name","match
  $c isa character;
  $c has book1_page_rank $c_book1_page_rank;
  $c has degree $c_degree;
  $c_book1_page_rank < 1;
  $c_degree > 10;
fetch { ""c_name"": $c.name };"
142,Identify characters with an INTERACTS45 relationship and a weight between 10 and 50.,"MATCH (c1:Character)-[r:INTERACTS45]->(c2:Character)
WHERE r.weight >= 10 AND r.weight <= 50
RETURN c1.name AS character1, c2.name AS character2, r.weight AS weight","match
  $c1 isa character;
  $c2 isa character;
  (character1: $c1, character2: $c2) isa interacts45, has weight $rel_weight;
  $rel_weight >= 10;
  $rel_weight <= 50;
fetch { ""character1"": $c1.name, ""character2"": $c2.name, ""weight"": $rel_weight };"
144,Which characters have a pagerank less than 0.5?,"MATCH (c:Character)
WHERE c.pagerank < 0.5
RETURN c.name AS character","match
  $c isa character;
  $c has pagerank $c_pagerank;
  $c_pagerank < 0.5;
fetch { ""character"": $c.name };"
145,Identify the characters with a louvain value of exactly 2.,"MATCH (c:Character)
WHERE c.louvain = 2
RETURN c","match
  $c isa character;
  $c has louvain $c_louvain;
  $c_louvain == 2;
fetch { ""c_name"": $c.name };"
146,Who are the characters with a degree of 300?,"MATCH (c:Character)
WHERE c.degree = 300
RETURN c.name","match
  $c isa character;
  $c has degree $c_degree;
  $c_degree == 300;
fetch { ""c_name"": $c.name };"
147,List characters with a community number below 550.,"MATCH (c:Character)
WHERE c.community < 550
RETURN c.name","match
  $c isa character;
  $c has community $c_community;
  $c_community < 550;
fetch { ""c_name"": $c.name };"
148,Which characters have an INTERACTS relationship with a weight exactly 334?,"MATCH (c1:Character)-[r:INTERACTS]->(c2:Character)
WHERE r.weight = 334
RETURN c1.name AS character1, c2.name AS character2","match
  $c1 isa character;
  $c2 isa character;
  (character1: $c1, character2: $c2) isa interacts, has weight $rel_weight;
  $rel_weight == 334;
fetch { ""character1"": $c1.name, ""character2"": $c2.name };"
149,Identify characters with a centrality exactly 0.0 and a degree over 20.,"MATCH (c:Character)
WHERE c.centrality = 0.0 AND c.degree > 20
RETURN c","match
  $c isa character;
  $c has centrality $c_centrality;
  $c has degree $c_degree;
  $c_centrality == 0.0;
  $c_degree > 20;
fetch { ""c_name"": $c.name };"
151,Who are the top 3 characters by book45PageRank?,"MATCH (c:Character)
RETURN c.name, c.book45PageRank
ORDER BY c.book45PageRank DESC
LIMIT 3","match
  $c isa character;
  $c has book45_page_rank $c_book45_page_rank;
sort $c_book45_page_rank desc;
limit 3;
fetch { ""c_name"": $c.name, ""c_book45_page_rank"": $c.book45_page_rank };"
152,List characters with a pagerank between 0.2 and 1.0.,"MATCH (c:Character)
WHERE c.pagerank >= 0.2 AND c.pagerank <= 1.0
RETURN c.name, c.pagerank","match
  $c isa character;
  $c has pagerank $c_pagerank;
  $c_pagerank >= 0.2;
  $c_pagerank <= 1.0;
fetch { ""c_name"": $c.name, ""c_pagerank"": $c.pagerank };"
153,Which characters have a book1PageRank less than 0.4?,"MATCH (c:Character)
WHERE c.book1PageRank < 0.4
RETURN c.name AS character","match
  $c isa character;
  $c has book1_page_rank $c_book1_page_rank;
  $c_book1_page_rank < 0.4;
fetch { ""character"": $c.name };"
154,Identify characters with a community number exactly 642.,"MATCH (c:Character)
WHERE c.community = 642
RETURN c","match
  $c isa character;
  $c has community $c_community;
  $c_community == 642;
fetch { ""c_name"": $c.name };"
155,List all characters with a book1BetweennessCentrality above 1500.,"MATCH (c:Character)
WHERE c.book1BetweennessCentrality > 1500
RETURN c.name AS character, c.book1BetweennessCentrality AS centrality","match
  $c isa character;
  $c has book1_betweenness_centrality $c_book1_betweenness_centrality;
  $c_book1_betweenness_centrality > 1500;
fetch { ""character"": $c.name, ""centrality"": $c.book1_betweenness_centrality };"
156,Who are the characters with an INTERACTS1 relationship and a weight under 30?,"MATCH (c1:Character)-[r:INTERACTS1]->(c2:Character)
WHERE r.weight < 30
RETURN c1.name AS character1, c2.name AS character2, r.weight AS weight","match
  $c1 isa character;
  $c2 isa character;
  (character1: $c1, character2: $c2) isa interacts1, has weight $rel_weight;
  $rel_weight < 30;
fetch { ""character1"": $c1.name, ""character2"": $c2.name, ""weight"": $rel_weight };"
157,List the characters whose name contains 'Greyjoy'.,"MATCH (c:Character)
WHERE c.name CONTAINS 'Greyjoy'
RETURN c.name","match
  $c isa character;
fetch { ""c_name"": $c.name };"
158,Which characters have a louvain value exactly 5 and a pagerank less than 2?,"MATCH (c:Character)
WHERE c.louvain = 5 AND c.pagerank < 2
RETURN c","match
  $c isa character;
  $c has louvain $c_louvain;
  $c has pagerank $c_pagerank;
  $c_louvain == 5;
  $c_pagerank < 2;
fetch { ""c_name"": $c.name };"
159,Identify characters with a degree exactly 125.,"MATCH (c:Character)
WHERE c.degree = 125
RETURN c","match
  $c isa character;
  $c has degree $c_degree;
  $c_degree == 125;
fetch { ""c_name"": $c.name };"
160,Who are the characters with a community number above 750?,"MATCH (c:Character)
WHERE c.community > 750
RETURN c.name","match
  $c isa character;
  $c has community $c_community;
  $c_community > 750;
fetch { ""c_name"": $c.name };"
161,Which characters have a degree greater than 100?,"MATCH (c:Character)
WHERE c.degree > 100
RETURN c.name","match
  $c isa character;
  $c has degree $c_degree;
  $c_degree > 100;
fetch { ""c_name"": $c.name };"
162,List all characters with a book1PageRank higher than 5.,"MATCH (c:Character)
WHERE c.book1PageRank > 5
RETURN c.name, c.book1PageRank","match
  $c isa character;
  $c has book1_page_rank $c_book1_page_rank;
  $c_book1_page_rank > 5;
fetch { ""c_name"": $c.name, ""c_book1_page_rank"": $c.book1_page_rank };"
163,Who are the top 5 characters by centrality metric?,"MATCH (c:Character)
RETURN c.name, c.centrality
ORDER BY c.centrality DESC
LIMIT 5","match
  $c isa character;
  $c has centrality $c_centrality;
sort $c_centrality desc;
limit 5;
fetch { ""c_name"": $c.name, ""c_centrality"": $c.centrality };"
164,Find characters with a book45PageRank less than 1.,"MATCH (c:Character)
WHERE c.book45PageRank < 1
RETURN c","match
  $c isa character;
  $c has book45_page_rank $c_book45_page_rank;
  $c_book45_page_rank < 1;
fetch { ""c_name"": $c.name };"
165,Which characters belong to community 579?,"MATCH (c:Character)
WHERE c.community = 579
RETURN c.name","match
  $c isa character;
  $c has community $c_community;
  $c_community == 579;
fetch { ""c_name"": $c.name };"
166,Identify characters with a louvain value of 2.,"MATCH (c:Character)
WHERE c.louvain = 2
RETURN c","match
  $c isa character;
  $c has louvain $c_louvain;
  $c_louvain == 2;
fetch { ""c_name"": $c.name };"
167,What are the names of characters who have a pagerank above 8?,"MATCH (c:Character)
WHERE c.pagerank > 8
RETURN c.name","match
  $c isa character;
  $c has pagerank $c_pagerank;
  $c_pagerank > 8;
fetch { ""c_name"": $c.name };"
168,Which characters have a centrality of exactly 0?,"MATCH (c:Character)
WHERE c.centrality = 0
RETURN c.name","match
  $c isa character;
  $c has centrality $c_centrality;
  $c_centrality == 0;
fetch { ""c_name"": $c.name };"
169,List all characters who have a book1BetweennessCentrality greater than 1000.,"MATCH (c:Character)
WHERE c.book1BetweennessCentrality > 1000
RETURN c.name AS character","match
  $c isa character;
  $c has book1_betweenness_centrality $c_book1_betweenness_centrality;
  $c_book1_betweenness_centrality > 1000;
fetch { ""character"": $c.name };"
170,Who are the characters with a degree under 10?,"MATCH (c:Character)
WHERE c.degree < 10
RETURN c.name","match
  $c isa character;
  $c has degree $c_degree;
  $c_degree < 10;
fetch { ""c_name"": $c.name };"
172,Who has the highest book45PageRank in community 759?,"MATCH (c:Character)
WHERE c.community = 759
RETURN c.name AS name, c.book45PageRank AS pageRank
ORDER BY c.book45PageRank DESC
LIMIT 1","match
  $c isa character;
  $c has community $c_community;
  $c has book45_page_rank $c_book45_page_rank;
  $c_community == 759;
sort $c_book45_page_rank desc;
limit 1;
fetch { ""name"": $c.name, ""pageRank"": $c.book45_page_rank };"
174,Which characters interact in book 1 with a weight greater than 100?,"MATCH (c1:Character)-[i:INTERACTS1]->(c2:Character)
WHERE i.weight > 100
RETURN c1.name AS character1, c2.name AS character2, i.weight AS weight","match
  $c1 isa character;
  $c2 isa character;
  (character1: $c1, character2: $c2) isa interacts1, has weight $rel_weight;
  $rel_weight > 100;
fetch { ""character1"": $c1.name, ""character2"": $c2.name, ""weight"": $rel_weight };"
175,Identify the top 5 strongest INTERACTS relationships by weight.,"MATCH (c1:Character)-[i:INTERACTS]->(c2:Character)
RETURN c1.name, c2.name, i.weight
ORDER BY i.weight DESC
LIMIT 5","match
  $c1 isa character;
  $c2 isa character;
  (character1: $c1, character2: $c2) isa interacts, has weight $rel_weight;
sort $rel_weight desc;
limit 5;
fetch { ""c1_name"": $c1.name, ""c2_name"": $c2.name, ""weight"": $rel_weight };"
176,What are the characters involved in the top 3 heaviest INTERACTS45 relationships?,"MATCH (c1:Character)-[i:INTERACTS45]->(c2:Character)
RETURN c1.name, c2.name, i.weight AS weight
ORDER BY i.weight DESC
LIMIT 3","match
  $c1 isa character;
  $c2 isa character;
  (character1: $c1, character2: $c2) isa interacts45, has weight $rel_weight;
sort $rel_weight desc;
limit 3;
fetch { ""c1_name"": $c1.name, ""c2_name"": $c2.name, ""weight"": $rel_weight };"
177,List all characters who interact in book 2.,"MATCH (c:Character)-[:INTERACTS2]-(other:Character)
RETURN c.name AS character, other.name AS interacts_with","match
  $c isa character;
  $other isa character;
  (character1: $c, character2: $other) isa interacts2;
fetch { ""character"": $c.name, ""interacts_with"": $other.name };"
178,Who are the characters with an INTERACTS relationship of exact weight 45?,"MATCH (c1:Character)-[i:INTERACTS]->(c2:Character)
WHERE i.weight = 45
RETURN c1.name AS character1, c2.name AS character2","match
  $c1 isa character;
  $c2 isa character;
  (character1: $c1, character2: $c2) isa interacts, has weight $rel_weight;
  $rel_weight == 45;
fetch { ""character1"": $c1.name, ""character2"": $c2.name };"
179,Find all characters connected by INTERACTS3 with a weight less than 20.,"MATCH (c1:Character)-[i:INTERACTS3]->(c2:Character)
WHERE i.weight < 20
RETURN c1, i, c2","match
  $c1 isa character;
  $c2 isa character;
  (character1: $c1, character2: $c2) isa interacts3, has weight $rel_weight;
  $rel_weight < 20;
fetch { ""c1_name"": $c1.name, ""rel_weight"": $rel_weight, ""c2_name"": $c2.name };"
180,Which characters have an INTERACTS2 relationship with a book value of 2?,"MATCH (c1:Character)-[r:INTERACTS2]->(c2:Character)
WHERE r.book = 2
RETURN c1, r, c2","match
  $c1 isa character;
  $c2 isa character;
  (character1: $c1, character2: $c2) isa interacts2, has book $rel_book, has weight $rel_weight;
  $rel_book == 2;
fetch { ""c1_name"": $c1.name, ""rel_weight"": $rel_weight, ""c2_name"": $c2.name };"
181,Identify all pairs of characters connected by INTERACTS where the weight is between 50 and 100.,"MATCH (c1:Character)-[i:INTERACTS]->(c2:Character)
WHERE i.weight >= 50 AND i.weight <= 100
RETURN c1.name AS character1, c2.name AS character2, i.weight AS weight","match
  $c1 isa character;
  $c2 isa character;
  (character1: $c1, character2: $c2) isa interacts, has weight $rel_weight;
  $rel_weight >= 50;
  $rel_weight <= 100;
fetch { ""character1"": $c1.name, ""character2"": $c2.name, ""weight"": $rel_weight };"
182,List characters who share the same community and have INTERACTS relationships.,"MATCH (c1:Character)-[:INTERACTS]-(c2:Character)
WHERE c1.community = c2.community
RETURN c1.name AS character1, c2.name AS character2","match
  $c1 isa character;
  $c2 isa character;
  $c1 has community $c1_community;
  $c2 has community $c2_community;
  (character1: $c1, character2: $c2) isa interacts;
  $c1_community == $c2_community;
fetch { ""character1"": $c1.name, ""character2"": $c2.name };"
184,Who are the top 3 characters with the highest degree in community 795?,"MATCH (c:Character)
WHERE c.community = 795
RETURN c.name, c.degree
ORDER BY c.degree DESC
LIMIT 3","match
  $c isa character;
  $c has community $c_community;
  $c has degree $c_degree;
  $c_community == 795;
sort $c_degree desc;
limit 3;
fetch { ""c_name"": $c.name, ""c_degree"": $c.degree };"
185,List the characters with a centrality between 0.2 and 0.5.,"MATCH (c:Character)
WHERE c.centrality >= 0.2 AND c.centrality <= 0.5
RETURN c.name AS character, c.centrality","match
  $c isa character;
  $c has centrality $c_centrality;
  $c_centrality >= 0.2;
  $c_centrality <= 0.5;
fetch { ""character"": $c.name, ""c_centrality"": $c.centrality };"
186,Which characters have a book1BetweennessCentrality of zero?,"MATCH (c:Character)
WHERE c.book1BetweennessCentrality = 0
RETURN c.name","match
  $c isa character;
  $c has book1_betweenness_centrality $c_book1_betweenness_centrality;
  $c_book1_betweenness_centrality == 0;
fetch { ""c_name"": $c.name };"
187,What are the names of characters with a degree of exactly 0?,"MATCH (c:Character)
WHERE c.degree = 0
RETURN c.name","match
  $c isa character;
  $c has degree $c_degree;
  $c_degree == 0;
fetch { ""c_name"": $c.name };"
188,List characters within louvain communities 0 to 5 with a pagerank greater than 0.5.,"MATCH (c:Character)
WHERE c.louvain >= 0 AND c.louvain <= 5 AND c.pagerank > 0.5
RETURN c.name, c.louvain, c.pagerank","match
  $c isa character;
  $c has louvain $c_louvain;
  $c has pagerank $c_pagerank;
  $c_louvain >= 0;
  $c_louvain <= 5;
  $c_pagerank > 0.5;
fetch { ""c_name"": $c.name, ""c_louvain"": $c.louvain, ""c_pagerank"": $c.pagerank };"
189,Find characters with a book1PageRank and book45PageRank both above 3.,"MATCH (c:Character)
WHERE c.book1PageRank > 3 AND c.book45PageRank > 3
RETURN c","match
  $c isa character;
  $c has book1_page_rank $c_book1_page_rank;
  $c has book45_page_rank $c_book45_page_rank;
  $c_book1_page_rank > 3;
  $c_book45_page_rank > 3;
fetch { ""c_name"": $c.name };"
190,Who are the characters with a louvain value higher than 5?,"MATCH (c:Character)
WHERE c.louvain > 5
RETURN c.name","match
  $c isa character;
  $c has louvain $c_louvain;
  $c_louvain > 5;
fetch { ""c_name"": $c.name };"
191,List the characters with a pagerank less than 0.2.,"MATCH (c:Character)
WHERE c.pagerank < 0.2
RETURN c.name","match
  $c isa character;
  $c has pagerank $c_pagerank;
  $c_pagerank < 0.2;
fetch { ""c_name"": $c.name };"
193,Identify characters with a centrality greater than 0.8 and a pagerank less than 0.4.,"MATCH (c:Character)
WHERE c.centrality > 0.8 AND c.pagerank < 0.4
RETURN c.name AS character, c.centrality, c.pagerank","match
  $c isa character;
  $c has centrality $c_centrality;
  $c has pagerank $c_pagerank;
  $c_centrality > 0.8;
  $c_pagerank < 0.4;
fetch { ""character"": $c.name, ""c_centrality"": $c.centrality, ""c_pagerank"": $c.pagerank };"
